accuracy,precision,recall,f1,confusion_matrix
0.76,0.6783216783216783,0.9797979797979798,0.8016528925619835,"[[55 46]
 [ 2 97]]"
0.735,0.7019867549668874,0.9298245614035088,0.8,"[[ 41  45]
 [  8 106]]"
0.73,0.6758620689655173,0.9333333333333333,0.784,"[[48 47]
 [ 7 98]]"
0.72,0.6689655172413793,0.9238095238095239,0.776,"[[47 48]
 [ 8 97]]"
0.69,0.6351351351351351,0.9215686274509803,0.752,"[[44 54]
 [ 8 94]]"
0.705,0.6645161290322581,0.9363636363636364,0.7773584905660378,"[[ 38  52]
 [  7 103]]"
0.73,0.6503496503496503,0.9587628865979382,0.775,"[[53 50]
 [ 4 93]]"
0.785,0.75,0.957983193277311,0.8413284132841329,"[[ 43  38]
 [  5 114]]"
0.755,0.6993464052287581,0.9727272727272728,0.8136882129277566,"[[ 44  46]
 [  3 107]]"
0.715,0.673469387755102,0.9166666666666666,0.7764705882352941,"[[44 48]
 [ 9 99]]"
0.73,0.6973684210526315,0.9298245614035088,0.7969924812030075,"[[ 40  46]
 [  8 106]]"
0.69,0.6733333333333333,0.8859649122807017,0.7651515151515151,"[[ 37  49]
 [ 13 101]]"
0.775,0.732484076433121,0.9745762711864406,0.8363636363636363,"[[ 40  42]
 [  3 115]]"
0.71,0.6319444444444444,0.9479166666666666,0.7583333333333333,"[[51 53]
 [ 5 91]]"
0.78,0.7310344827586207,0.954954954954955,0.828125,"[[ 50  39]
 [  5 106]]"
0.76,0.7112676056338029,0.9351851851851852,0.808,"[[ 51  41]
 [  7 101]]"
0.725,0.6618705035971223,0.92,0.7698744769874477,"[[53 47]
 [ 8 92]]"
0.74,0.6716417910447762,0.9183673469387755,0.7758620689655172,"[[58 44]
 [ 8 90]]"
0.75,0.7028985507246377,0.9150943396226415,0.7950819672131147,"[[53 41]
 [ 9 97]]"
0.715,0.6268656716417911,0.9230769230769231,0.7466666666666667,"[[59 50]
 [ 7 84]]"
0.76,0.7272727272727273,0.9203539823008849,0.8125,"[[ 48  39]
 [  9 104]]"
0.76,0.7,0.9423076923076923,0.8032786885245902,"[[54 42]
 [ 6 98]]"
0.8,0.7814569536423841,0.944,0.855072463768116,"[[ 42  33]
 [  7 118]]"
0.76,0.717391304347826,0.9166666666666666,0.8048780487804879,"[[53 39]
 [ 9 99]]"
0.76,0.7132867132867133,0.9357798165137615,0.8095238095238095,"[[ 50  41]
 [  7 102]]"
0.76,0.7172413793103448,0.9369369369369369,0.8125,"[[ 48  41]
 [  7 104]]"
0.755,0.7094594594594594,0.9459459459459459,0.8108108108108109,"[[ 46  43]
 [  6 105]]"
0.72,0.6433566433566433,0.9484536082474226,0.7666666666666667,"[[52 51]
 [ 5 92]]"
0.755,0.7153284671532847,0.9074074074074074,0.8,"[[53 39]
 [10 98]]"
0.805,0.753731343283582,0.9439252336448598,0.8381742738589212,"[[ 60  33]
 [  6 101]]"
0.795,0.7412587412587412,0.9636363636363636,0.8379446640316206,"[[ 53  37]
 [  4 106]]"
0.74,0.7368421052631579,0.9032258064516129,0.8115942028985508,"[[ 36  40]
 [ 12 112]]"
0.805,0.7593984962406015,0.9351851851851852,0.8381742738589212,"[[ 60  32]
 [  7 101]]"
0.765,0.7103448275862069,0.9537037037037037,0.8142292490118577,"[[ 50  42]
 [  5 103]]"
0.78,0.7214285714285714,0.9528301886792453,0.8211382113821138,"[[ 55  39]
 [  5 101]]"
0.78,0.7328767123287672,0.9553571428571429,0.8294573643410853,"[[ 49  39]
 [  5 107]]"
0.77,0.7152317880794702,0.972972972972973,0.8244274809160306,"[[ 46  43]
 [  3 108]]"
