accuracy,precision,recall,f1,confusion_matrix
0.9,0.8596491228070176,0.9607843137254902,0.9074074074074074,"[[82 16]
 [ 4 98]]"
0.865,0.828125,0.954954954954955,0.8870292887029289,"[[ 67  22]
 [  5 106]]"
0.895,0.8461538461538461,0.9705882352941176,0.9041095890410958,"[[80 18]
 [ 3 99]]"
0.835,0.7692307692307693,0.970873786407767,0.8583690987124464,"[[ 67  30]
 [  3 100]]"
0.855,0.8205128205128205,0.9230769230769231,0.8687782805429864,"[[75 21]
 [ 8 96]]"
0.825,0.7297297297297297,0.9418604651162791,0.8223350253807107,"[[84 30]
 [ 5 81]]"
0.855,0.7699115044247787,0.9666666666666667,0.8571428571428571,"[[84 26]
 [ 3 87]]"
0.88,0.8412698412698413,0.9636363636363636,0.8983050847457628,"[[ 70  20]
 [  4 106]]"
0.87,0.8225806451612904,0.9622641509433962,0.8869565217391304,"[[ 72  22]
 [  4 102]]"
0.86,0.8682170542635659,0.9105691056910569,0.8888888888888888,"[[ 60  17]
 [ 11 112]]"
0.82,0.7734375,0.9339622641509434,0.8461538461538461,"[[65 29]
 [ 7 99]]"
0.865,0.8145161290322581,0.9619047619047619,0.8820960698689956,"[[ 72  23]
 [  4 101]]"
0.885,0.8181818181818182,0.99,0.8959276018099548,"[[78 22]
 [ 1 99]]"
0.86,0.7851239669421488,0.979381443298969,0.8715596330275229,"[[77 26]
 [ 2 95]]"
0.845,0.8270676691729323,0.9322033898305084,0.8764940239043825,"[[ 59  23]
 [  8 110]]"
0.86,0.7874015748031497,0.9900990099009901,0.8771929824561403,"[[ 72  27]
 [  1 100]]"
0.875,0.8387096774193549,0.9541284403669725,0.8927038626609443,"[[ 71  20]
 [  5 104]]"
0.85,0.7984496124031008,0.9626168224299065,0.8728813559322034,"[[ 67  26]
 [  4 103]]"
0.84,0.7716535433070866,0.9702970297029703,0.8596491228070176,"[[70 29]
 [ 3 98]]"
0.855,0.8015267175572519,0.9722222222222222,0.8786610878661087,"[[ 66  26]
 [  3 105]]"
0.83,0.7559055118110236,0.9696969696969697,0.8495575221238938,"[[70 31]
 [ 3 96]]"
0.865,0.7954545454545454,1.0,0.8860759493670886,"[[ 68  27]
 [  0 105]]"
0.875,0.8455284552845529,0.9454545454545454,0.8927038626609443,"[[ 71  19]
 [  6 104]]"
